priority,icao,iata,name,city,country,region,continent,kind,runways,longest_ft,why
2,VGRJ,RJH,Shah Makhdum Airport,Rajshahi,BD,BD-E,AS,medium_airport,1,6000,share of AS/BD
2,OBBI,BAH,Bahrain International Airport,Manama,BH,BH-15,AS,large_airport,2,12979,share of AS/BH
2,WBSB,BWN,Brunei International Airport,Bandar Seri Begawan,BN,BN-BM,AS,large_airport,1,12000,share of AS/BN
2,VQPR,PBH,Paro International Airport,Paro,BT,BT-11,AS,large_airport,1,7431,share of AS/BT
2,YPCC,CCK,Cocos (Keeling) Islands Airport,West Island,CC,CC-U-A,AS,large_airport,1,7999,share of AS/CC
2,ZSPD,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),CN,CN-31,AS,large_airport,5,13123,share of AS/CN
2,ZGGG,CAN,Guangzhou Baiyun International Airport,Guangzhou (Huadu),CN,CN-44,AS,large_airport,5,12467,share of AS/CN
2,ZBAD,PKX,Beijing Daxing International Airport,Beijing,CN,CN-11,AS,large_airport,4,12467,share of AS/CN
2,ZLXY,XIY,Xi'an Xianyang International Airport,Xi'an,CN,CN-61,AS,large_airport,4,12467,share of AS/CN
2,ZUCK,CKG,Chongqing Jiangbei International Airport,Chongqing,CN,CN-50,AS,large_airport,4,12467,share of AS/CN
2,ZLLL,LHW,Lanzhou Zhongchuan International Airport,Lanzhou (Yongdeng),CN,CN-62,AS,large_airport,3,13123,share of AS/CN
2,ZULS,LXA,Lhasa Gonggar International Airport,Shannan (Gonggar),CN,CN-54,AS,large_airport,3,13123,share of AS/CN
2,ZUTF,TFU,Chengdu Tianfu International Airport,Chengdu (Jianyang),CN,CN-51,AS,large_airport,3,13123,share of AS/CN
2,ZBAA,PEK,Beijing Capital International Airport,Beijing,CN,CN-11,AS,large_airport,3,12467,share of AS/CN
2,ZGSZ,SZX,Shenzhen Bao'an International Airport,Shenzhen,CN,CN-44,AS,large_airport,3,12467,share of AS/CN
2,ZHHH,WUH,Wuhan Tianhe International Airport,Wuhan (Huangpi),CN,CN-42,AS,large_airport,3,11811,share of AS/CN
2,ZWWW,URC,Ürümqi Tianshan International Airport,Ürümqi,CN,CN-65,AS,large_airport,3,11811,share of AS/CN
2,ZPPP,KMG,Kunming Changshui International Airport,Kunming,CN,CN-53,AS,large_airport,2,14764,share of AS/CN
2,ZUGY,KWE,Guiyang Longdongbao International Airport,Guiyang (Nanming),CN,CN-52,AS,large_airport,2,13123,share of AS/CN
2,ZGHA,CSX,Changsha Huanghua International Airport,Changsha (Changsha),CN,CN-43,AS,large_airport,2,12467,share of AS/CN
2,ZBTJ,TSN,Tianjin Binhai International Airport,Tianjin,CN,CN-12,AS,large_airport,2,11811,share of AS/CN
2,ZBYN,TYN,Taiyuan Wusu International Airport,Taiyuan,CN,CN-14,AS,large_airport,2,11811,share of AS/CN
2,ZHCC,CGO,Zhengzhou Xinzheng International Airport,Zhengzhou,CN,CN-41,AS,large_airport,2,11811,share of AS/CN
2,ZHEC,EHU,Ezhou Huahu International Airport,Ezhou,CN,CN-42,AS,large_airport,2,11811,share of AS/CN
2,ZJHK,HAK,Haikou Meilan International Airport,Haikou (Meilan),CN,CN-46,AS,large_airport,2,11811,share of AS/CN
2,ZSFZ,FOC,Fuzhou Changle International Airport,Fuzhou (Changle),CN,CN-35,AS,large_airport,2,11811,share of AS/CN
2,ZSHC,HGH,Hangzhou Xiaoshan International Airport,Hangzhou,CN,CN-33,AS,large_airport,2,11811,share of AS/CN
2,ZSNJ,NKG,Nanjing Lukou International Airport,Nanjing,CN,CN-32,AS,large_airport,2,11811,share of AS/CN
2,ZSQD,TAO,Qingdao Jiaodong International Airport,Qingdao (Jiaozhou),CN,CN-37,AS,large_airport,2,11811,share of AS/CN
2,ZUUU,CTU,Chengdu Shuangliu International Airport,Chengdu (Shuangliu),CN,CN-51,AS,large_airport,2,11811,share of AS/CN
2,ZYHB,HRB,Harbin Taiping International Airport,Harbin,CN,CN-23,AS,large_airport,2,11811,share of AS/CN
2,ZSSS,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),CN,CN-31,AS,large_airport,2,11154,share of AS/CN
2,ZLXN,XNN,Xining Caojiabao International Airport,Haidong (Huzhu Tu Autonomous County),CN,CN-63,AS,large_airport,1,12467,share of AS/CN
2,ZSJN,TNA,Jinan Yaoqiang International Airport,Jinan (Licheng),CN,CN-37,AS,large_airport,1,11812,share of AS/CN
2,ZBHH,HET,Hohhot Baita International Airport,Hohhot,CN,CN-15,AS,large_airport,1,11811,share of AS/CN
2,ZLIC,INC,Yinchuan Hedong International Airport,Yinchuan,CN,CN-64,AS,large_airport,1,11811,share of AS/CN
2,ZBSJ,SJW,Shijiazhuang Zhengding International Airport,Shijiazhuang,CN,CN-13,AS,large_airport,1,11155,share of AS/CN
2,ZJSY,SYX,Sanya Phoenix International Airport,Sanya (Tianya),CN,CN-46,AS,large_airport,1,11155,share of AS/CN
2,ZSAM,XMN,Xiamen Gaoqi International Airport,Xiamen,CN,CN-35,AS,large_airport,1,11155,share of AS/CN
2,ZSCN,KHN,Nanchang Changbei International Airport,Nanchang,CN,CN-36,AS,large_airport,1,11155,share of AS/CN
2,ZSOF,HFE,Hefei Xinqiao International Airport,Hefei,CN,CN-34,AS,large_airport,1,11155,share of AS/CN
2,ZSYT,YNT,Yantai Penglai International Airport,Yantai,CN,CN-37,AS,large_airport,1,11155,share of AS/CN
2,ZYTL,DLC,Dalian Zhoushuizi International Airport,Dalian (Ganjingzi),CN,CN-21,AS,large_airport,1,10827,share of AS/CN
2,ZYCC,CGQ,Changchun Longjia International Airport,Changchun,CN,CN-22,AS,large_airport,1,10500,share of AS/CN
2,ZBDS,DSN,Ordos Ejin Horo International Airport,Ordos,CN,CN-15,AS,large_airport,1,10499,share of AS/CN
2,ZBYC,YCU,Yuncheng Yanhu International Airport,Yuncheng (Yanhu),CN,CN-61,AS,large_airport,1,10499,share of AS/CN
2,ZGKL,KWL,Guilin Liangjiang International Airport,Guilin (Lingui),CN,CN-45,AS,large_airport,1,10499,share of AS/CN
2,ZGNN,NNG,Nanning Wuxu International Airport,Nanning (Jiangnan),CN,CN-45,AS,large_airport,1,10499,share of AS/CN
2,ZGOW,SWA,Jieyang Chaoshan International Airport,Jieyang (Rongcheng),CN,CN-44,AS,large_airport,1,10499,share of AS/CN
2,ZGZJ,ZHA,Zhanjiang Wuchuan International Airport,Zhanjiang,CN,CN-44,AS,large_airport,1,10499,share of AS/CN
2,ZSNB,NGB,Ningbo Lishe International Airport,Ningbo,CN,CN-33,AS,large_airport,1,10499,share of AS/CN
2,ZSWX,WUX,Sunan Shuofang International Airport,Wuxi,CN,CN-32,AS,large_airport,1,10499,share of AS/CN
2,ZSWZ,WNZ,Wenzhou Longwan International Airport,Wenzhou (Longwan),CN,CN-33,AS,large_airport,1,10499,share of AS/CN
2,ZWSH,KHG,Kashgar Laining International Airport,Kashgar,CN,CN-65,AS,large_airport,1,10499,share of AS/CN
2,ZYTX,SHE,Shenyang Taoxian International Airport,Shenyang,CN,CN-21,AS,large_airport,1,10499,share of AS/CN
2,ZBDT,DAT,Datong Yungang International Airport,Datong,CN,CN-14,AS,large_airport,1,9843,share of AS/CN
2,ZLJQ,JGN,Jiayuguan International Airport,Jiayuguan,CN,CN-62,AS,large_airport,1,9843,share of AS/CN
2,ZPLJ,LJG,Lijiang Sanyi International Airport,Lijiang,CN,CN-53,AS,large_airport,1,9843,share of AS/CN
2,ZBOW,BAV,Baotou Donghe International Airport,Baotou,CN,CN-15,AS,large_airport,1,9186,share of AS/CN
2,ZLDH,DNH,Dunhuang Mogao International Airport,Dunhuang,CN,CN-62,AS,large_airport,1,9186,share of AS/CN
2,ZSLG,LYG,Lianyungang Huaguoshan International Airport,Lianyungang,CN,CN-32,AS,large_airport,1,9186,share of AS/CN
2,ZSYN,YNZ,Yancheng Nanyang International Airport,Yancheng (Tinghu),CN,CN-32,AS,large_airport,1,9186,share of AS/CN
2,ZGDY,DYG,Zhangjiajie Hehua International Airport,Zhangjiajie (Yongding),CN,CN-43,AS,large_airport,1,8530,share of AS/CN
2,ZSQZ,JJN,Quanzhou Jinjiang International Airport,Quanzhou,CN,CN-35,AS,large_airport,1,8530,share of AS/CN
2,ZSTX,TXN,Huangshan Tunxi International Airport,Huangshan,CN,CN-34,AS,large_airport,1,8530,share of AS/CN
2,ZSZS,HSN,Zhoushan Putuoshan International Airport,Zhoushan,CN,CN-33,AS,large_airport,1,8202,share of AS/CN
2,ZPJH,JHG,Xishuangbanna Gasa International Airport,Jinghong (Gasa),CN,CN-53,AS,large_airport,1,7874,share of AS/CN
2,ZURK,RKZ,Xigaze Peace Airport / Shigatse Air Base,Xigazê (Samzhubzê),CN,CN-54,AS,large_airport,2,16404,share of AS/CN
2,ZYQQ,NDG,Qiqihar Sanjiazi Airport,Qiqihar,CN,CN-23,AS,large_airport,2,11811,share of AS/CN
2,ZGSD,ZUH,Zhuhai Jinwan Airport,Zhuhai (Jinwan),CN,CN-44,AS,large_airport,1,13517,share of AS/CN
2,ZSYW,YIW,Yiwu Airport,Yiwu/Jinhua,CN,CN-33,AS,large_airport,1,9843,share of AS/CN
2,ZSSH,HIA,Huai'an Lianshui Airport,Huai'an,CN,CN-32,AS,large_airport,1,9186,share of AS/CN
2,ZBLA,HLD,Hulunbuir Hailar Airport,Hailar,CN,CN-15,AS,large_airport,1,8530,share of AS/CN
2,ZHLY,LYA,Luoyang Beijiao Airport,Luoyang (Laocheng),CN,CN-41,AS,large_airport,1,8202,share of AS/CN
2,ZSXZ,XUZ,Xuzhou Guanyin International Airport,Xuzhou,CN,CN-32,AS,medium_airport,1,11548,share of AS/CN
2,ZSCG,CZX,Changzhou Benniu International Airport,Changzhou,CN,CN-32,AS,medium_airport,1,11155,share of AS/CN
2,ZSNT,NTG,Nantong Xingdong International Airport,Nantong (Tongzhou),CN,CN-32,AS,medium_airport,1,11155,share of AS/CN
2,ZBER,ERL,Erenhot Saiwusu International Airport,Erenhot,CN,CN-15,AS,medium_airport,1,9186,share of AS/CN
2,ZYDD,DDG,Dandong Langtou International Airport,Dandong (Zhenxing),CN,CN-21,AS,medium_airport,1,8530,share of AS/CN
2,ZYMD,MDG,Mudanjiang Hailang International Airport,Mudanjiang,CN,CN-23,AS,medium_airport,1,8530,share of AS/CN
2,ZYJM,JMU,Jiamusi Songjiang International Airport,Jiamusi,CN,CN-23,AS,medium_airport,1,8202,share of AS/CN
2,ZWYN,YIN,Ili Yining International Airport,Ili (Yining / Ghulja),CN,CN-65,AS,medium_airport,1,7874,share of AS/CN
2,ZPMS,LUM,Dehong Mangshi International Airport,Dehong (Mangshi),CN,CN-53,AS,medium_airport,1,7218,share of AS/CN
2,ZLGM,GOQ,Golmud Airport,Golmud,CN,CN-63,AS,medium_airport,1,15748,share of AS/CN
2,ZUAL,NGQ,Ngari Gunsa Airport,Shiquanhe,CN,CN-54,AS,medium_airport,1,14764,share of AS/CN
2,ZUBD,BPX,Qamdo Bangda Airport,Bangda,CN,CN-54,AS,medium_airport,1,14764,share of AS/CN
2,ZUDC,DCY,Daocheng Yading Airport,Garzê (Daocheng),CN,CN-51,AS,medium_airport,1,13780,share of AS/CN
2,ZUKD,KGT,Kangding Airport,Garzê (Kangding),CN,CN-51,AS,medium_airport,1,13123,share of AS/CN
2,ZLGL,GMQ,Golog Maqên Airport,Golog (Maqên),CN,CN-63,AS,medium_airport,1,12467,share of AS/CN
2,ZLYS,YUS,Yushu Batang Airport,Yushu (Batang),CN,CN-63,AS,medium_airport,1,12467,share of AS/CN
2,ZLHX,HTT,Huatugou Airport,Mengnai,CN,CN-63,AS,medium_airport,1,11811,share of AS/CN
2,ZUHY,AHJ,Hongyuan Airport,Ngawa (Hongyuan),CN,CN-51,AS,medium_airport,1,11811,share of AS/CN
2,ZUXC,XIC,Xichang Qingshan Airport,Liangshan (Xichang),CN,CN-51,AS,medium_airport,1,11811,share of AS/CN
2,ZPDQ,DIG,Diqing Shangri-La Airport,Diqing (Shangri-La),CN,CN-53,AS,medium_airport,1,11647,share of AS/CN
2,ZBUC,UCB,Ulanqab Jining Airport,Ulanqab,CN,CN-15,AS,medium_airport,1,10499,share of AS/CN
2,ZGBH,BHY,Beihai Fucheng Airport,Beihai,CN,CN-45,AS,medium_airport,1,10499,share of AS/CN
2,ZHYC,YIH,Yichang Sanxia Airport,Yichang (Xiaoting),CN,CN-42,AS,medium_airport,1,10499,share of AS/CN
2,ZJQH,BAR,Qionghai Bo'ao Airport,Qionghai (Basuo),CN,CN-46,AS,medium_airport,1,10499,share of AS/CN
2,ZLXH,GXH,Gannan Xiahe Airport,Gannan (Xiahe),CN,CN-62,AS,medium_airport,1,10499,share of AS/CN
2,ZSYA,YTY,Yangzhou Taizhou Airport,Yangzhou,CN,CN-32,AS,medium_airport,1,10499,share of AS/CN
2,ZUJZ,JZH,Jiuzhai Huanglong Airport,Ngawa (Songpan),CN,CN-51,AS,medium_airport,1,10499,share of AS/CN
2,ZWTN,HTN,Hotan Airport,Hotan,CN,CN-65,AS,medium_airport,1,10499,share of AS/CN
2,ZSLY,LYI,Linyi Qiyang Airport,Linyi (Hedong),CN,CN-37,AS,medium_airport,1,10498,share of AS/CN
2,ZLDL,HXD,Haixi Delingha Airport,Delingha,CN,CN-63,AS,medium_airport,1,9843,share of AS/CN
2,ZLJC,JIC,Jinchang Jinchuan Airport,Jinchang,CN,CN-62,AS,medium_airport,1,9843,share of AS/CN
2,ZLYA,ENY,Yan'an Nanniwan Airport,Yan'an (Baota),CN,CN-61,AS,medium_airport,1,9843,share of AS/CN
2,ZLZY,YZY,Zhangye Ganzhou Airport,Zhangye (Ganzhou),CN,CN-62,AS,medium_airport,1,9843,share of AS/CN
2,ZUNZ,LZY,Nyingchi Mainling Airport,Nyingchi (Mainling),CN,CN-54,AS,medium_airport,1,9843,share of AS/CN
2,ZWSC,QSZ,Shache Airport,Shache,CN,CN-65,AS,medium_airport,1,9842,share of AS/CN
2,ZBCD,CDE,Chengde Puning Airport,Chengde,CN,CN-13,AS,medium_airport,1,9186,share of AS/CN
2,ZBMZ,NZH,Manzhouli Xijiao Airport,Manzhouli,CN,CN-15,AS,medium_airport,1,9186,share of AS/CN
2,ZBXH,XIL,Xilinhot Airport,Xilinhot,CN,CN-15,AS,medium_airport,1,9186,share of AS/CN
2,ZGFS,FUO,Foshan Shadi Airport,Foshan (Nanhai),CN,CN-44,AS,medium_airport,1,9186,share of AS/CN
2,ZHSN,HPG,Shennongjia Hongping Airport,Shennongjia (Hongping),CN,CN-42,AS,medium_airport,1,9186,share of AS/CN
2,ZLGY,GYU,Guyuan Liupanshan Airport,Guyuan (Yuanzhou),CN,CN-64,AS,medium_airport,1,9186,share of AS/CN
2,ZLLN,LNL,Longnan Chengzhou Airport,Longnan (Cheng),CN,CN-62,AS,medium_airport,1,9186,share of AS/CN
2,ZLTS,THQ,Tianshui Maijishan Airport,Tianshui (Maiji),CN,CN-62,AS,medium_airport,1,9186,share of AS/CN
2,ZLYL,UYN,Yulin Yuyang Airport,Yulin,CN,CN-61,AS,medium_airport,1,9186,share of AS/CN
2,ZLZW,ZHY,Zhongwei Shapotou Airport,Zhongwei (Shapotou),CN,CN-64,AS,medium_airport,1,9186,share of AS/CN
2,ZSAQ,AQG,Anqing Tianzhushan Airport / Anqing North Air Base,Anqing,CN,CN-34,AS,medium_airport,1,9186,share of AS/CN
2,ZSDY,DOY,Dongying Shengli Airport,Dongying (Kenli),CN,CN-37,AS,medium_airport,1,9186,share of AS/CN
2,ZSJG,JNG,Jining Da'an Airport,Jining,CN,CN-37,AS,medium_airport,1,9186,share of AS/CN
2,ZSWA,WHA,Wuhu Xuanzhou Airport,Wuhu,CN,CN-34,AS,medium_airport,1,9186,share of AS/CN
2,ZUAS,AVA,Anshun Huangguoshu Airport,Anshun (Xixiu),CN,CN-52,AS,medium_airport,1,9186,share of AS/CN
2,ZUWL,CQW,Chongqing Xiannüshan Airport,Wulong,CN,CN-50,AS,medium_airport,1,9186,share of AS/CN
2,ZUZH,PZI,Panzhihua Bao'anying Airport,Panzhihua (Renhe),CN,CN-51,AS,medium_airport,1,9186,share of AS/CN
2,ZUZY,ZYI,Zunyi Xinzhou Airport,Zunyi,CN,CN-52,AS,medium_airport,1,9186,share of AS/CN
2,ZWCM,IQM,Qiemo Yudu Airport,Qiemo,CN,CN-65,AS,medium_airport,1,9186,share of AS/CN
2,ZWRQ,RQA,Ruoqiang Loulan Airport,Ruoqiang Town,CN,CN-65,AS,medium_airport,1,9186,share of AS/CN
2,ZWTL,TLQ,Turpan Jiaohe Airport,Turpan,CN,CN-65,AS,medium_airport,1,9186,share of AS/CN
2,ZWKL,KRL,Korla Licheng Airport,Korla,CN,CN-65,AS,medium_airport,1,9121,share of AS/CN
2,ZUTR,TEN,Tongren Fenghuang Airport,Tongren (Daxing),CN,CN-52,AS,medium_airport,1,9022,share of AS/CN
2,ZBHZ,HUO,Holingol Huolinhe Airport,Holingol,CN,CN-15,AS,medium_airport,1,8858,share of AS/CN
2,ZHXY,XAI,Xinyang Minggang Airport,Xinyang,CN,CN-41,AS,medium_airport,1,8858,share of AS/CN
2,ZULZ,LZO,Luzhou Yunlong Airport,Luzhou (Yunlong),CN,CN-51,AS,medium_airport,1,8858,share of AS/CN
2,ZBDH,BPE,Qinhuangdao Beidaihe Airport,Qinhuangdao (Changli),CN,CN-13,AS,medium_airport,1,8530,share of AS/CN
2,ZBHD,HDG,Handan Airport,Handan,CN,CN-13,AS,medium_airport,1,8530,share of AS/CN
2,ZBLF,LFQ,Linfen Yaodu Airport,Linfen (Yaodu),CN,CN-14,AS,medium_airport,1,8530,share of AS/CN
2,ZBLL,LLV,Lüliang Dawu Airport,Lüliang,CN,CN-61,AS,medium_airport,1,8530,share of AS/CN
2,ZBSG,SZH,Shuozhou Zirun Airport,Shuozhou,CN,CN-14,AS,medium_airport,1,8530,share of AS/CN
2,ZBUH,WUA,Wuhai Airport,Wuhai,CN,CN-15,AS,medium_airport,1,8530,share of AS/CN
2,ZBYZ,RLK,Bayannur Tianjitai Airport,Bayannur,CN,CN-15,AS,medium_airport,1,8530,share of AS/CN
2,ZGCZ,HCZ,Chenzhou Beihu Airport,Chenzhou,CN,CN-43,AS,medium_airport,1,8530,share of AS/CN
2,ZGLG,LLF,Yongzhou Lingling Airport,Yongzhou,CN,CN-43,AS,medium_airport,1,8530,share of AS/CN
2,ZGSY,WGN,Shaoyang Wugang Airport,Shaoyang (Wugang),CN,CN-43,AS,medium_airport,1,8530,share of AS/CN
2,ZGYL,YLX,Yulin Fumian Airport,Yulin,CN,CN-45,AS,medium_airport,1,8530,share of AS/CN
2,ZGYY,YYA,Yueyang Sanhe Airport,Yueyang (Yueyanglou),CN,CN-43,AS,medium_airport,1,8530,share of AS/CN
2,ZHJZ,SHS,Jingzhou Shashi Airport,Jingzhou (Shashi),CN,CN-42,AS,medium_airport,1,8530,share of AS/CN
2,ZHSY,WDS,Shiyan Wudangshan Airport,Shiyan (Maojian),CN,CN-42,AS,medium_airport,1,8530,share of AS/CN
2,ZHXF,XFN,Xiangyang Liuji Airport,Xiangyang (Xiangzhou),CN,CN-42,AS,medium_airport,1,8530,share of AS/CN
2,ZLQY,IQN,Qingyang Xifeng Airport,Qingyang (Xifeng),CN,CN-62,AS,medium_airport,1,8530,share of AS/CN
2,ZPCW,CWJ,Cangyuan Washan Airport,Lincang (Cangyuan),CN,CN-53,AS,medium_airport,1,8530,share of AS/CN
2,ZPJM,JMJ,Lancang Jingmai Airport,Pu'er (Lancang),CN,CN-53,AS,medium_airport,1,8530,share of AS/CN
2,ZPZT,ZAT,Zhaotong Zhaoyang Airport,Zhaotong,CN,CN-53,AS,medium_airport,1,8530,share of AS/CN
2,ZSHZ,HZA,Heze Mudan Airport,Heze (Dingtao),CN,CN-37,AS,medium_airport,1,8530,share of AS/CN
2,ZSRZ,RIZ,Rizhao Shanzihe Airport,Rizhao (Donggang),CN,CN-37,AS,medium_airport,1,8530,share of AS/CN
2,ZSSM,SQJ,Sanming Shaxian Airport,Sanming (Sha),CN,CN-35,AS,medium_airport,1,8530,share of AS/CN
2,ZSWF,WEF,Weifang Nanyuan Airport,Weifang (Kuiwen),CN,CN-37,AS,medium_airport,1,8530,share of AS/CN
2,ZSWH,WEH,Weihai Dashuibo Airport,Weihai,CN,CN-37,AS,medium_airport,1,8530,share of AS/CN
2,ZUBJ,BFJ,Bijie Feixiong Airport,Bijie,CN,CN-52,AS,medium_airport,1,8530,share of AS/CN
2,ZUDA,DZH,Dazhou Jinya Airport,Dazhou (Dachuan),CN,CN-51,AS,medium_airport,1,8530,share of AS/CN
2,ZUKJ,KJH,Kaili Huangping Airport,Kaili  (Huangping),CN,CN-52,AS,medium_airport,1,8530,share of AS/CN
2,ZUMT,WMT,Zunyi Maotai Airport,Zunyi,CN,CN-52,AS,medium_airport,1,8530,share of AS/CN
2,ZUYB,YBP,Yibin Wuliangye Airport,Yibin (Cuiping),CN,CN-51,AS,medium_airport,1,8530,share of AS/CN
2,ZWBL,BPL,Bole Alashankou Airport,Bole,CN,CN-65,AS,medium_airport,1,8530,share of AS/CN
2,ZWFY,FYN,Fuyun Koktokay Airport,Fuyun,CN,CN-65,AS,medium_airport,1,8530,share of AS/CN
2,ZYAS,AOG,Anshan Teng'ao Airport / Anshan Air Base,Anshan,CN,CN-21,AS,medium_airport,1,8530,share of AS/CN
2,ZYBS,NBS,Changbaishan Airport,Baishan,CN,CN-22,AS,medium_airport,1,8530,share of AS/CN
2,YPXM,XCH,Christmas Island International Airport,Flying Fish Cove,CX,CX-U-A,AS,medium_airport,1,6900,share of AS/CX
2,LCEN,ECN,Ercan International Airport,Tymbou (Kirklar),CY,CY-02,AS,large_airport,2,10498,share of AS/CY
2,LCLK,LCA,Larnaca International Airport,Larnaca,CY,CY-04,AS,large_airport,1,9823,share of AS/CY
2,LCPH,PFO,Paphos International Airport,Paphos,CY,CY-06,AS,large_airport,1,8858,share of AS/CY
2,HESH,SSH,Sharm El Sheikh International Airport,Sharm El Sheikh,EG,EG-JS,AS,large_airport,2,10108,share of AS/EG
2,HEAR,AAC,El Arish International Airport,El Arish,EG,EG-SIN,AS,large_airport,2,9905,share of AS/EG
2,HETB,TCP,Taba International Airport,Taba,EG,EG-JS,AS,medium_airport,2,13123,share of AS/EG
2,HE36,RDL,Bardawil International Airport,El Hassana,EG,EG-SIN,AS,medium_airport,1,8241,share of AS/EG
2,UGTB,TBS,Tbilisi International Airport,Tbilisi,GE,GE-TB,AS,large_airport,1,9843,share of AS/GE
2,UGKO,KUT,David the Builder Kutaisi International Airport,Kopitnari,GE,GE-IM,AS,large_airport,1,8202,share of AS/GE
2,UGSB,BUS,Alexander Kartveli Batumi International Airport,Batumi,GE,GE-AJ,AS,large_airport,1,8202,share of AS/GE
2,UGSS,SUI,Vladislav Ardzinba Sukhum International Airport,Sukhumi,GE,GE-AB,AS,medium_airport,1,12012,share of AS/GE
2,UG28,,Bolshiye Shiraki Air Base,Bolshiye Shiraki,GE,GE-KA,AS,medium_airport,1,8862,share of AS/GE
2,UG27,,Vaziani Air Base,Gamarjveba 1,GE,GE-KK,AS,medium_airport,1,8205,share of AS/GE
2,UG22,,Tbilisi Marneuli Air Base,Tbilisi,GE,GE-KK,AS,medium_airport,1,8170,share of AS/GE
2,LGRP,RHO,"Rhodes International Airport ""Diagoras""",Rhodes,GR,GR-L,AS,large_airport,1,10846,share of AS/GR
2,VHHH,HKG,Hong Kong International Airport,Hong Kong,HK,HK-NT,AS,large_airport,3,12467,share of AS/HK
2,WIII,CGK,Soekarno-Hatta International Airport,Jakarta,ID,ID-BT,AS,large_airport,3,12008,share of AS/ID
2,WAAA,UPG,Sultan Hasanuddin International Airport,Makassar,ID,ID-SN,AS,large_airport,2,10171,share of AS/ID
2,WIDD,BTH,Hang Nadim International Airport,Batam,ID,ID-KR,AS,large_airport,1,13218,share of AS/ID
2,WIMM,KNO,Kualanamu International Airport,Beringin,ID,ID-SU,AS,large_airport,1,12303,share of AS/ID
2,WADL,LOP,Lombok International Airport,"Mataram (Pujut, Lombok Tengah)",ID,ID-NB,AS,large_airport,1,10826,share of AS/ID
2,WAHI,YIA,Yogyakarta International Airport,Yogyakarta,ID,ID-YO,AS,large_airport,1,10663,share of AS/ID
2,WARR,SUB,Juanda International Airport,Surabaya,ID,ID-JI,AS,large_airport,1,9843,share of AS/ID
2,WIHH,HLP,Halim Perdanakusuma International Airport,Jakarta,ID,ID-JK,AS,large_airport,1,9843,share of AS/ID
2,WITT,BTJ,Sultan Iskandar Muda International Airport,Banda Aceh,ID,ID-AC,AS,large_airport,1,9843,share of AS/ID
2,WAJJ,DJJ,Dortheys Hiyo Eluay International Airport,Sentani,ID,ID-PA,AS,large_airport,1,9842,share of AS/ID
2,WADD,DPS,Denpasar I Gusti Ngurah Rai International Airport,"Kuta, Badung",ID,ID-BA,AS,large_airport,1,9790,share of AS/ID
2,WAMM,MDC,Sam Ratulangi International Airport,Manado,ID,ID-SA,AS,large_airport,1,8693,share of AS/ID
2,WALL,BPN,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,ID,ID-KI,AS,large_airport,1,8202,share of AS/ID
2,WAOO,BDJ,Syamsudin Noor International Airport,Banjarbaru,ID,ID-KS,AS,large_airport,1,8202,share of AS/ID
2,WAPP,AMQ,Pattimura International Airport,Ambon,ID,ID-MA,AS,large_airport,1,8202,share of AS/ID
2,WIOO,PNK,Supadio International Airport,Pontianak,ID,ID-KB,AS,large_airport,1,7380,share of AS/ID
2,WAHQ,SOC,Adisoemarmo International Airport,Surakarta,ID,ID-JT,AS,large_airport,0,0,share of AS/ID
2,WIEE,PDG,Minangkabau International Airport,Padang (Katapiang),ID,ID-SB,AS,large_airport,0,0,share of AS/ID
2,WAHS,SRG,Jenderal Ahmad Yani Airport,Semarang,ID,ID-JT,AS,large_airport,0,0,share of AS/ID
2,WICA,KJT,Kertajati International Airport,Kertajati,ID,ID-JB,AS,medium_airport,1,9843,share of AS/ID
2,WILL,TKG,Radin Inten II International Airport,Bandar Lampung,ID,ID-LA,AS,medium_airport,1,9088,share of AS/ID
2,WALS,AAP,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,ID,ID-KI,AS,medium_airport,1,7382,share of AS/ID
